setup done
51,0,0,931081,1297819,83582,507236,178026,374628,116474,948380
51,0,0,413651,461271,199046,281506,61701,154593,103791,656855
51,0,0,318622,1516569,237971,207161,244710,69157,233425,706355
51,0,0,309002,1541345,63426,376077,91722,152046,322806,642110
51,0,0,387117,943967,159633,212383,96863,141543,257740,833968
51,0,0,509393,866293,353261,317308,93582,240286,95058,1308940
51,0,0,103146,62934,47276,66933,16791,38956,35978,323892
51,0,0,839036,950074,243659,226319,110372,105306,86524,980796
51,0,0,346290,1009903,16920,265544,82074,207972,163430,731896
51,0,0,1242778,1298685,72791,230083,86429,102701,222534,1287808
51,0,0,257388,1258320,86067,231604,124512,145119,256299,1291320
51,0,0,149419,239192,6874,103369,20904,55368,33213,195589
51,0,0,858393,413588,304485,188486,71325,159331,74971,569378
51,0,0,536264,1107066,45551,384794,307061,134106,97481,835725
51,0,0,372677,397800,123034,243556,88215,117824,224417,1289538
51,0,0,283932,1258678,120224,253272,73299,268125,133637,1207449
51,0,0,163667,261580,47374,81885,46590,21934,25027,157481
51,0,0,762519,265278,270953,299982,201202,118206,131123,501488
51,0,0,983765,1352938,141381,189396,174605,176027,109989,1072970
51,0,0,1431702,1051445,203031,252772,51198,165144,178697,1250493
51,0,0,449357,1388518,398455,252041,136704,174424,88265,1357970
51,0,0,354980,1377095,148331,215457,120882,210510,245925,1080759
51,0,0,271823,324388,6696,556315,178197,282420,184255,614632
51,0,0,737858,851191,434913,194917,72835,302531,123241,684750
51,0,0,1039994,758287,59191,428604,92942,140289,283462,934824
51,0,0,256261,1094914,28125,192884,215911,219678,96257,1204409
51,0,0,555544,1219427,82102,259047,92614,161692,198739,1331236
51,0,0,788408,977811,124824,473292,87133,328019,161115,1132454
51,0,0,367217,915506,273894,139673,158648,199229,131795,891125
51,0,0,1020080,580593,116214,79354,120188,205801,196223,1097123
51,0,0,242651,1450610,149194,202385,68016,102499,173461,1184845
51,0,0,794040,1186333,245734,196549,72068,136672,169389,1277402
51,0,0,57779,103317,28507,92847,30892,58681,64529,320431
51,0,0,184154,234806,35206,19978,19825,37442,50633,213958
51,0,0,753421,752035,137923,152367,281092,175206,238108,823706
51,0,0,178838,73998,23947,40123,18776,30939,41778,214212
51,0,0,245074,589765,366980,315969,185009,116939,117613,1244982
51,0,0,788581,309895,278225,264896,115073,198821,163125,1134673
51,0,0,935897,700799,181273,176607,51355,231047,122687,961895
51,0,0,951906,657437,10602,351957,274370,260563,233389,725799
51,0,0,198566,127622,58851,21839,11673,51654,18285,213548
51,0,0,354117,605416,255795,285483,323302,246877,131874,743524
51,0,0,781799,435982,237218,120169,76333,190932,91419,1458265
51,0,0,956091,715179,181387,233117,45742,215738,129998,941112
51,0,0,399864,599604,42987,246648,233989,266837,276370,981596
51,0,0,660845,965250,100902,291208,109748,148914,118453,791880
51,0,0,660755,685336,200014,201206,183284,163845,96550,1165696
51,0,0,1114597,238603,26079,1094195,121249,300539,200845,982834
51,0,0,597992,764076,334733,148572,130622,196501,330550,709481
51,0,0,44742,361147,21428,137135,25281,56099,58643,160586
51,0,0,157781,189169,55602,78301,44489,37314,30150,341301
51,0,0,426778,785000,108694,182117,70130,148876,200764,1064754
51,0,0,590516,1211870,136167,455124,61702,222654,121675,1246041
51,0,0,542592,1358503,111870,300855,163311,163159,130913,933546
51,0,0,162479,132702,85807,55809,25313,62270,31287,188429
51,0,0,332980,437813,221614,742946,126049,257105,71474,1460442
51,0,0,588724,1205697,77430,196036,277604,200013,171735,890079
51,0,0,72603,524942,11648,45132,24366,30734,45339,234651
51,0,0,314405,739439,95703,139807,66126,218372,143935,1001303
51,0,0,193895,105537,18551,33700,29517,24130,69100,363876
51,0,0,460221,437111,13811,389158,148248,88474,201983,977269
51,0,0,559734,873518,88773,238239,307648,147952,139162,1133116
51,0,0,875889,1255764,93150,233645,90978,123805,136718,1072645
51,0,0,892481,692391,238602,172440,216046,192234,115804,625965
51,0,0,784991,788978,397099,145107,82878,197073,99617,889119
51,0,0,576094,1016020,76077,483920,166120,369290,131791,1058383
51,0,0,1065326,492777,111199,310779,128192,141109,119952,1248322
51,0,0,906437,712230,187566,316958,125225,148446,152157,1153949
51,0,0,93139,180513,36317,3708,25690,47831,73038,239581
51,0,0,2378655,667983,88755,168988,316975,224341,262660,496279
51,0,0,126063,84838,78016,59385,19893,36924,20517,275090
51,0,0,627410,615246,260885,392773,254257,146404,210065,1566166
51,0,0,746777,372299,587786,212984,91288,193376,188774,1338785
51,0,0,759095,549428,175193,90001,49912,229842,125594,853965
51,0,0,511256,875897,492865,73435,93971,138280,130729,642321
51,0,0,119894,178109,66001,133170,20921,43942,37277,274516
51,0,0,1044262,603378,179385,87956,96111,169617,138860,731830
51,0,0,104538,106750,33649,77347,35813,37389,63844,311828
51,0,0,912312,696826,195569,99805,185652,173929,175814,913769
51,0,0,301670,804673,77348,217546,125806,191893,246170,829137
51,0,0,792209,803619,245479,420810,157760,290455,110927,1533139
51,0,0,96619,156682,61730,63798,25296,47028,17848,201731
51,0,0,422494,891109,40920,223161,265835,298083,176203,905387
51,0,0,845731,387420,134888,128209,48284,173595,136708,1145032
51,0,0,47294,742418,321279,184531,172128,242668,144114,887349
51,0,0,393282,1623238,103480,174564,104190,284015,55783,1339357
51,0,0,677394,650459,41402,523864,191723,344047,95245,1039865
51,0,0,108335,185942,67655,34655,19717,54882,31419,229712
51,0,0,531310,546188,168692,178219,139776,142317,168976,689627
51,0,0,502348,1362893,92893,364323,165396,133728,137635,1071050
51,0,0,895556,1057040,213293,109530,120130,185357,152976,664292
51,0,0,1360120,1120265,128355,322156,92138,200095,137142,764977
51,0,0,487722,1121866,297522,335596,53894,130339,159122,596262
51,0,0,1176395,862259,124254,264062,178965,191872,93035,435446
51,0,0,596662,550860,251152,233025,143382,146056,224127,776258
51,0,0,1112260,200883,192580,101269,65855,157513,109339,860705
51,0,0,643613,600187,101035,310186,219729,207678,100095,988895
51,0,0,845028,655296,33422,343392,205231,193720,218289,607995
51,0,0,514274,519503,197722,115666,150948,111836,126088,868792
51,0,0,405169,540685,267112,107509,207121,132492,139585,914050
51,0,0,900788,883586,70863,461613,93778,158123,150355,1529521
51,0,0,181846,242587,82406,87856,22750,36017,49185,196204
51,0,0,61474,158570,27524,35992,41263,26284,50382,216298
51,0,0,725907,156693,328132,243207,166000,138041,129173,812248
51,0,0,145516,517134,241512,515407,92886,213864,141433,770763
51,0,0,662599,1002349,22697,251902,59179,149473,131803,658094
51,0,0,1053624,998288,152196,214054,51917,210284,121643,892875
51,0,0,1291732,546974,220296,66215,90492,223780,130389,1208540
51,0,0,733683,952460,28653,542290,103711,248328,193283,826004
51,0,0,638201,480939,258596,136077,93497,203919,125033,667501
51,0,0,219882,1034293,155264,293760,263237,189186,127580,1345642
51,0,0,338419,530898,71879,165329,78047,236158,186419,1238807
51,0,0,277487,621148,182998,554878,74093,180530,106528,935229
51,0,0,715544,735333,197354,204369,133908,69712,204105,1204005
51,0,0,563259,325021,559488,349603,152505,220590,219436,908276
51,0,0,796430,1192570,120976,94666,23012,199303,182366,518607
51,0,0,128201,150980,31042,42839,24174,33848,42194,155802
51,0,0,565053,1100860,263342,355480,39442,372681,174173,1231624
51,0,0,800264,748311,176058,321487,321161,164641,196343,455707
51,0,0,743824,712040,205420,185224,120068,394714,107399,567320
51,0,0,523271,110476,38357,129976,31721,38365,49995,112020
51,0,0,220899,80501,73175,19713,24831,60425,23822,220674
51,0,0,672867,422280,129923,240500,170259,182164,194195,652402
51,0,0,906923,1867096,221656,301826,309537,138729,98415,409759
51,0,0,536100,1321700,155532,157092,206921,147002,89692,938000
51,0,0,702046,1095102,67866,505583,100720,397478,220534,1028428
51,0,0,569990,920709,141640,164983,117889,180448,163428,1207533
51,0,0,173026,98738,53495,20935,31314,58424,41817,171397
51,0,0,281324,1949750,89390,455042,187541,202662,120687,991924
51,0,0,43787,269921,35491,50615,28843,24270,44958,196480
51,0,0,136306,1012670,93731,219931,102405,280740,126463,1298846
51,0,0,323695,1028656,94518,441916,55678,316166,143396,638714
51,0,0,1021911,789558,251646,193738,13728,310741,109069,945398
51,0,0,1363178,687161,43515,299592,156730,233543,218039,1000045
51,0,0,200639,173362,17079,38953,15421,55094,27204,179288
51,0,0,143827,150454,56421,41365,37239,45610,16456,295316
51,0,0,476797,913520,107678,260165,252721,167102,212029,869013
51,0,0,1187682,168194,88129,558082,118711,167819,158461,1170318
51,0,0,461995,1563620,207753,326282,114357,231202,193614,791517
51,0,0,376530,732774,16281,267591,74556,182276,278994,1117892
51,0,0,105139,237972,43116,60932,16077,113839,13919,282439
51,0,0,517777,578466,128028,265833,257430,192835,133802,647471
51,0,0,1097392,858312,187005,359224,71561,271383,130186,852569
51,0,0,91650,164079,49094,87459,49738,42448,35708,146332
51,0,0,339154,562428,177972,222756,137231,179255,198746,1247329
51,0,0,205432,629277,129620,357536,155801,166173,266287,1271287
51,0,0,1022773,537047,83129,53795,109409,136325,82078,1343772
51,0,0,740926,808738,241899,170807,65772,275201,145799,957893
51,0,0,363294,621895,80176,164125,177138,196331,189546,766511
51,0,0,1119573,961297,220345,174278,107177,190267,65106,562128
51,0,0,390362,862182,187328,463292,140215,115155,136354,1138095
51,0,0,917739,553535,189069,140478,276873,165124,186767,546174
51,0,0,866857,1219293,209189,231282,109381,286572,102648,878554
51,0,0,416979,866581,262372,132449,90255,263646,76539,691223
51,0,0,209847,191870,62984,13324,12889,99901,29178,271351
51,0,0,1349254,559577,124878,274515,210095,248353,50152,584417
51,0,0,667272,1720527,129125,305570,111421,146757,209349,1092841
51,0,0,358926,763211,300093,343514,274838,210327,200847,970576
51,0,0,195067,91668,42511,14076,46572,51238,14524,323799
51,0,0,842775,673635,192673,364557,177325,353008,210376,864886
51,0,0,530705,1643381,128675,319840,83080,117740,106383,1251906
51,0,0,306726,716009,101899,433867,143049,255084,180899,730003
51,0,0,1493648,921048,15832,450795,80029,167885,176849,968909
51,0,0,550713,441595,84186,249871,147431,199855,117708,806116
51,0,0,311822,748784,208679,172199,210178,104969,381664,852279
51,0,0,674757,436693,137080,81713,81911,281554,132193,1111435
51,0,0,75791,391851,36512,33755,54607,31693,44932,239046
51,0,0,1309370,529782,120713,364936,109507,271727,166283,1001306
51,0,0,84540,135161,61470,60041,15158,67484,28298,248777
51,0,0,390437,1252246,127604,162357,125835,122103,99207,913601
51,0,0,639749,735351,141327,225082,117836,171563,122412,490691
51,0,0,940080,950952,198674,143873,203458,122947,134989,1301295
51,0,0,477137,737564,321283,227045,149154,112785,143237,962311
51,0,0,142975,257251,6227,126239,25002,51534,50616,212953
51,0,0,729607,506187,88295,103975,172382,232148,109327,835889
51,0,0,102283,789488,52886,383508,103221,182111,122648,714864
51,0,0,265402,154901,51417,18971,23321,50731,35809,283442
51,0,0,150845,1103229,216407,218156,91385,152007,151913,1091368
51,0,0,118243,54071,72390,23259,20941,69968,27245,336342
51,0,0,557759,1175266,194742,109759,180959,171671,130719,853939
51,0,0,683056,819291,6641,314050,64401,270968,156301,960223
51,0,0,94775,331406,39655,45398,28292,49941,55095,226546
51,0,0,557669,452573,217803,236348,120691,483492,208721,785014
51,0,0,84189,319139,27602,40577,39029,52486,43757,273969
51,0,0,1227728,489433,131970,233120,162565,148888,104263,1304785
51,0,0,165428,34709,6510,158896,36192,73584,40710,362477
51,0,0,545233,641822,98386,219670,160444,259555,189838,558811
51,0,0,836308,573877,63815,312848,397908,141317,318363,759339
51,0,0,431333,1303074,168485,85389,224847,166231,84851,824661
51,0,0,620880,532585,81341,418711,266618,237190,225585,1111671
51,0,0,1039769,1086860,111318,595003,165144,340589,248456,372278
51,0,0,511021,927881,44216,188622,37638,198610,354538,1621492
51,0,0,630464,701344,28106,347085,213041,347892,155206,874663
51,0,0,1258723,1063509,374597,163389,177011,331264,108559,551129
51,0,0,215065,55868,13632,154217,28874,77870,45878,204337
51,0,0,650138,382804,266828,130453,50934,187353,207030,750074
51,0,0,896176,1198614,204622,356961,85595,115462,207994,556125
51,0,0,128598,327263,55819,46118,38344,43618,37140,261965
51,0,0,204405,187317,50945,90031,17856,56926,25269,207103
51,0,0,441986,1218793,34153,291218,274116,347300,139341,1131048
51,0,0,1162266,428016,106615,287841,112822,134573,91974,1383005
51,0,0,252654,249617,121229,270534,149300,419311,179725,1635543
51,0,0,801704,537373,203125,109882,59662,230573,108673,773154
51,0,0,968828,613934,122768,356393,210455,120040,140162,762547
51,0,0,196270,79632,81727,17997,23793,43646,32364,288768
51,0,0,1173755,490200,268993,144081,187000,247472,84545,686678
51,0,0,871295,302912,96875,254040,208659,153072,167356,1025082
51,0,0,885418,644507,184132,159652,125833,278152,84871,850421
51,0,0,569091,780072,90412,321797,170646,137749,116628,784577
51,0,0,279963,186904,75427,17561,31071,49440,19314,275549
51,0,0,539748,551732,207605,363116,328556,130544,109296,989827
51,0,0,1035904,376248,48399,565086,72495,331618,186290,866396
51,0,0,716790,1126708,172511,83423,107586,145173,171649,1100510
51,0,0,1673302,674845,175472,67169,201667,155827,303440,719296
51,0,0,198480,177410,81962,19796,27043,32847,29645,274855
51,0,0,1077029,492665,129778,245256,93806,124828,151397,1289183
51,0,0,1056476,1278794,64989,463204,46215,65507,76225,995962
51,0,0,758749,871900,245503,104193,122788,133067,95022,620282
51,0,0,402945,829802,59936,448534,192796,391895,187967,811039
51,0,0,940537,668288,109208,258806,313916,109289,81399,938145
51,0,0,896998,1059558,192038,277306,105239,156697,157352,1737781
51,0,0,1392995,1950065,91836,37569,92374,195719,101105,709367
51,0,0,846041,777949,108486,321544,283126,189471,68571,714194
51,0,0,1015558,692519,99563,251599,30414,268546,109108,983395
51,0,0,65135,493302,25906,117783,26342,35010,31877,356943
51,0,0,490235,624123,300338,344302,118428,138636,118486,1092094
51,0,0,728983,1269933,61712,273101,64956,108729,114542,1131841
51,0,0,449122,1099236,270722,192596,178198,252838,219530,1264903
51,0,0,681657,835494,311162,258915,184460,176290,100900,1382553
51,0,0,947015,298603,169751,262832,146352,168448,159624,908114
51,0,0,191056,86355,91252,35983,43052,58721,20879,172483
51,0,0,538366,586303,62540,368986,84373,204814,214920,1425158
51,0,0,201382,140406,57221,137123,38438,41791,53722,150092
51,0,0,324130,489171,278282,195880,75976,225630,199108,1275850
51,0,0,546754,835825,14345,224626,133064,115662,191569,1212653
51,0,0,1024480,237968,101861,220165,135306,126807,199129,1298100
51,0,0,200135,235309,74004,36640,27744,27774,38916,206878
51,0,0,1113765,559350,157334,164023,207793,231053,171845,696770
51,0,0,146371,25858,38957,12777,31327,45959,38772,252098
51,0,0,278297,184083,34997,17375,18277,41060,35009,163940
51,0,0,1124196,600877,174284,256902,131970,195284,195711,509065
51,0,0,486915,195205,9486,89416,17483,32096,18585,112239
51,0,0,187231,92983,61578,22723,13532,66100,27216,249136
51,0,0,650682,780135,297670,67619,240466,144845,160646,857019
51,0,0,1070677,1909877,245110,482175,66216,205090,114056,674005
51,0,0,595009,863439,184862,253200,48778,163919,140972,857139
51,0,0,1020497,785749,163669,265320,84816,144910,69265,401966
51,0,0,279543,1539743,170263,133801,81202,279637,98454,1458416
51,0,0,481450,585177,175776,293159,97624,169453,147363,869018
51,0,0,693459,1124896,102025,189507,227847,156225,156734,735942
51,0,0,774933,582549,134472,161655,97966,119525,146890,1103098
51,0,0,714845,578617,77698,208386,63484,162183,197698,741217
51,0,0,617657,1129547,222785,183263,41060,102651,136416,1424790
51,0,0,109718,305138,47552,23265,29730,43891,37538,145688
51,0,0,518726,1072477,162068,188332,219976,155793,174615,1486133
51,0,0,1096011,604862,201146,448607,105022,181992,105490,633779
51,0,0,636416,833223,159894,103206,210606,168839,121140,745231
51,0,0,681310,972413,282540,260520,129518,213261,121774,862386
51,0,0,1380045,693479,43174,342537,129626,179008,164826,681297
51,0,0,139895,169535,24174,52385,26444,40486,38830,219757
51,0,0,166050,90708,46884,22870,18324,34175,29535,148691
51,0,0,1172971,367040,85822,118960,137251,301699,105935,805862
51,0,0,432930,78561,29979,157963,65399,39397,44932,139888
51,0,0,984278,21555,94583,76779,296993,236232,142034,1079330
51,0,0,168437,1269613,382410,167420,185698,106656,140251,669285
51,0,0,748067,1134687,31729,152311,45795,129665,162886,1268522
51,0,0,771331,661004,192053,329479,89610,242001,119901,1266308
51,0,0,397085,1319808,74878,193152,120464,101424,217046,1133416
51,0,0,889362,661399,11930,430296,86679,157366,155066,1011065
51,0,0,1192513,532580,131177,131475,304962,162030,90005,656524
51,0,0,333531,1376319,31124,277126,91277,187239,166556,1441552
51,0,0,83025,239629,77282,15457,17892,32652,37577,318141
51,0,0,116842,447110,31947,86909,89742,22184,43752,229685
51,0,0,336984,381875,80564,268868,148900,646469,133620,848671
51,0,0,1246215,346779,188663,156625,98670,219005,97253,1013768
51,0,0,746185,895828,50622,111160,195798,212453,322790,767261
51,0,0,1359484,815834,48309,389653,92467,189788,171112,883246
51,0,0,508165,1540710,165048,187721,123521,131929,103859,1126836
51,0,0,833425,677421,214403,157285,191295,227654,173885,821536
51,0,0,446313,999682,26127,377990,37476,298027,123777,1660291
51,0,0,444901,449535,318937,144260,119240,222786,113032,1151066
51,0,0,55528,182740,51249,18123,17874,33405,58165,336670
51,0,0,664431,1636696,80565,152518,181769,219736,64591,1255894
51,0,0,285803,1213322,175640,89293,161687,132785,181775,879414
51,0,0,1524608,300402,132178,243333,267397,168154,102966,523093
51,0,0,1279655,789033,222395,289223,105695,250753,80373,890538
51,0,0,7101,48870,38230,61715,29282,54821,49200,208241
51,0,0,602930,650341,179870,271869,89465,203560,96452,826587
51,0,0,1604397,302377,125585,374713,67752,389127,87477,1052120
51,0,0,1239971,368841,148331,125439,78993,106475,243674,752057
51,0,0,343727,1517767,185150,492171,208257,364968,200862,674561
51,0,0,122909,193538,23401,32178,12138,66958,57135,249017
51,0,0,75301,348191,59875,66582,37549,23399,29248,245699
51,0,0,322699,1252913,102233,282056,103644,369858,113525,1480706
51,0,0,1083968,862120,270954,178482,209174,136653,105713,1070920
51,0,0,654562,1038485,122544,402283,140853,258582,223350,775753
51,0,0,590628,764897,104433,352319,287519,285865,94302,1195234
51,0,0,1347263,692835,113521,143311,95853,130475,97462,866660
51,0,0,1002986,818824,95416,424275,123723,131773,134458,1342445
51,0,0,376090,1604215,48815,140115,93337,175363,88121,1324032
51,0,0,512017,1467035,298543,347016,137057,121561,185308,825322
51,0,0,554512,1144453,104537,193279,168270,328392,200238,798752
51,0,0,1250188,802791,382494,303830,130044,180718,258987,698687
51,0,0,447342,1167840,81921,198436,144676,160666,147380,1220187
51,0,0,874576,1093188,262782,246295,43138,161066,134196,1504313
51,0,0,601761,1347374,123396,310865,143427,269801,116595,855187
51,0,0,155969,226239,55056,35137,35637,36908,47808,191187
51,0,0,409858,210303,75202,54224,28679,51812,28004,152494
51,0,0,197651,405066,20118,50475,57539,31706,46135,249201
51,0,0,527929,1265080,413015,270502,183299,354500,107534,711619
51,0,0,1221694,877791,184621,335053,164143,241884,46014,1093297
51,0,0,647563,2175098,73927,148749,117398,310000,108037,1062999
51,0,0,105247,270558,25363,82406,36217,29797,31177,202972
51,0,0,282682,980336,278612,144288,119344,121637,115654,765723
51,0,0,493045,411119,18171,433745,86851,186440,133003,927074
51,0,0,587576,450495,421192,190161,192565,282336,109798,1000716
51,0,0,598028,2144976,34972,120898,135569,162513,122127,627253
51,0,0,310629,1045993,110562,140275,89838,160260,206861,688589
51,0,0,490934,650872,306523,300856,104332,217797,93792,873093
51,0,0,653925,693477,151473,33483,88108,106582,129512,1159325
51,0,0,849739,375163,48826,254011,179452,233984,150561,919340
51,0,0,704774,1072715,156190,152140,77344,68960,164943,1337207
51,0,0,1254075,308763,223138,90748,100751,253778,103391,1089510
51,0,0,1338863,1424638,181523,355699,132514,155620,47624,997296
51,0,0,327062,1299380,15512,138791,82938,100002,186529,1397423
51,0,0,496451,1096724,176902,186813,66543,171249,135672,669568
51,0,0,223482,84181,38316,39059,25245,39027,28027,209947
51,0,0,411859,973145,89057,333485,190954,129925,167757,1301070
51,0,0,819661,1435549,78138,128188,82907,100090,185922,837695
51,0,0,55081,92848,18290,112434,31053,77170,65166,186118
51,0,0,92630,202487,12496,13559,17700,22308,43991,411020
51,0,0,400787,668312,189168,233503,239581,195760,168691,697130
51,0,0,644776,1088374,114500,504576,146540,254178,149261,770115
51,0,0,919754,650526,256734,81702,97075,170996,82334,775433
51,0,0,573848,801133,157468,255255,81317,88021,113462,1753054
51,0,0,1015621,748596,119791,64942,97904,244358,109774,1179622
51,0,0,489681,823819,88297,307411,113786,166159,184807,1446913
51,0,0,399278,1249214,148427,572090,65002,240462,169673,738458
51,0,0,553652,541580,61718,436745,61042,386193,167739,1309246
51,0,0,233673,99264,65961,27708,18563,28237,42555,229458
51,0,0,273648,651559,229376,249455,176255,261049,144616,795340
51,0,0,392428,539956,73290,217532,256530,190115,180905,1439333
51,0,0,724768,849430,68384,101068,349958,317961,177457,1145555
51,0,0,424564,635082,99190,503658,48973,186219,203987,1287493
51,0,0,499653,1179362,41047,161547,106413,263463,144746,1108440
51,0,0,397939,96229,29531,99759,21862,60074,40191,298938
51,0,0,431487,533958,373620,143402,59630,122278,166811,692466
51,0,0,120884,145094,57419,52296,64247,34508,32271,237111
51,0,0,880525,933872,74574,111013,185705,154981,56341,883823
51,0,0,243034,938753,52615,299419,71024,219436,136440,714838
51,0,0,86936,287796,37540,52560,13393,62888,38286,196441
51,0,0,217032,111839,20678,32020,35934,27769,39378,340204
51,0,0,125526,71243,58432,38667,21279,53505,33228,196874
51,0,0,989922,438503,228400,117876,142246,222764,110377,931306
51,0,0,253330,850952,192668,211521,283644,234159,148792,676807
51,0,0,94519,140843,42408,43220,46258,31808,24831,310892
51,0,0,288800,505623,92188,508624,27649,183349,74106,1209355
51,0,0,169809,184126,71745,72722,14658,42723,27546,180787
51,0,0,1127820,603632,58074,90085,186892,89817,196147,613090
51,0,0,457476,642746,67078,206309,119535,188433,146077,756662
51,0,0,280451,827708,192241,201469,380726,152065,150864,855055
51,0,0,104746,143879,133564,104027,15493,26330,17236,290148
51,0,0,734459,562969,783872,265621,215219,97678,120963,590624
51,0,0,528539,1241192,175417,362273,167298,258275,72451,704862
51,0,0,332804,1179720,147410,93728,116893,179296,130566,995566
51,0,0,1052337,815101,291606,361342,39100,224203,88791,1408097
51,0,0,667906,515704,243119,196749,68405,157954,188319,663857
51,0,0,336843,1168416,241955,216259,68904,126906,157691,1201125
51,0,0,639202,987067,7532,332259,86609,196032,207398,858237
51,0,0,1020221,990725,151820,215540,76223,207695,159837,891775
51,0,0,427733,1113546,253205,463734,60261,131720,138750,1136334
51,0,0,709777,786041,115377,773310,91636,431266,75024,1092350
51,0,0,1092916,1026592,331521,143941,231378,137746,87655,1158297
51,0,0,870629,1178945,65883,175010,58536,322820,93793,933827
51,0,0,517179,470039,218508,301127,321664,382551,94302,638729
51,0,0,94414,143826,41550,43264,13706,94654,26908,224433
51,0,0,345440,554785,156948,378101,182923,136041,124975,1435434
51,0,0,1092247,554607,127121,242163,104920,162861,147563,1309352
51,0,0,1375074,742780,112955,539156,165109,150481,128501,947652
51,0,0,426025,737154,163887,70896,69719,294716,199820,1238410
51,0,0,125398,194686,115341,43068,42349,32288,21925,145519
51,0,0,158474,168514,64717,28120,35287,49351,22166,247266
51,0,0,887746,619125,147407,203370,427611,172629,145942,703190
51,0,0,861656,333326,183262,234610,103862,220060,208184,1000976
51,0,0,965533,739087,75463,180972,98023,169728,92068,959732
51,0,0,1443567,664415,65220,434538,125831,210707,169021,865766
51,0,0,577147,1822396,147920,205892,125474,426840,110960,1047835
51,0,0,197623,552873,365661,141256,108801,202594,407962,875689
51,0,0,954594,1020734,80257,347118,353207,174151,54964,976439
51,0,0,848822,1040354,293301,274627,122123,97824,142333,875901
51,0,0,54907,155651,59187,60913,43100,40940,36050,231759
51,0,0,731419,751887,174558,276109,70164,208734,182955,1024646
51,0,0,141166,181401,49919,57961,80776,49335,30402,235762
51,0,0,962644,327117,194765,149226,25529,150489,127336,616675
51,0,0,172185,152180,42252,73771,62958,44838,87196,180650
51,0,0,110124,178969,152235,19690,26534,53126,37087,219345
51,0,0,215550,677841,261502,250712,95300,234634,72940,639893
51,0,0,1698019,215240,262361,464452,86040,136662,218021,1130069
51,0,0,1300286,1066251,239585,98342,193365,118377,183658,578619
51,0,0,1201428,940334,78101,417749,246469,183783,131397,803595
51,0,0,538659,907203,229441,367055,179034,190734,154227,579406
51,0,0,1118264,648467,465166,197889,73902,211511,156819,526150
51,0,0,385689,725102,37742,216132,108604,203764,108231,1293201
51,0,0,1197527,263593,191775,462054,53138,322245,270662,656937
51,0,0,375061,1071480,15283,332793,94060,300255,176056,1260069
51,0,0,205717,2121289,449058,337523,70630,315140,101463,479499
